femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incident_duration
FM-5026-NM,5026,NM,FM,2013-06-05 00:00:00+00:00,2013,Fire,TRES LAGUNAS FIRE,False,False,True,False,2013-05-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,2016-02-09T00:00:00.000Z,False,35,047,99047,San Miguel (County),13030,,2013060605,6,,2024-08-27T18:22:14.800Z,6869af1f16c0c2b7678d37da9579aeeb4540b162,06f8672d-8a26-4739-9390-77191647dc65,62.0
FM-5025-CA,5025,CA,FM,2013-06-02 00:00:00+00:00,2013,Fire,POWERHOUSE FIRE,False,False,True,False,2013-05-31 00:00:00+00:00,2013-06-08 00:00:00+00:00,2015-05-08T00:00:00.000Z,False,06,037,99037,Los Angeles (County),13029,,2013060201,9,,2024-08-27T18:22:14.800Z,bdb4248d8d446c5a111a27e0122dbe8ff67a7c90,720fe589-eb1c-4009-9c13-4558289c2d94,8.0
FM-5024-CA,5024,CA,FM,2013-05-02 00:00:00+00:00,2013,Fire,SPRINGS FIRE,False,False,True,False,2013-05-02 00:00:00+00:00,2013-05-11 00:00:00+00:00,2015-05-08T00:00:00.000Z,False,06,111,99111,Ventura (County),13022,,2013050203,9,,2024-08-27T18:22:14.800Z,222aab21c42768e298700d2a25fde4659d9a4b91,8b0732a3-b90d-46a7-bb7c-b67667fb1644,9.0
FM-5023-CA,5023,CA,FM,2013-05-01 00:00:00+00:00,2013,Fire,SUMMIT FIRE,False,False,True,False,2013-05-01 00:00:00+00:00,2013-05-05 00:00:00+00:00,2015-02-24T00:00:00.000Z,False,06,065,99065,Riverside (County),13021,,2013050201,9,,2024-08-27T18:22:14.800Z,d75e61fb88a0b7188958946050501698b7477463,273a2826-1157-458a-b6dc-015f538cb766,4.0
FM-5022-CO,5022,CO,FM,2012-10-23 00:00:00+00:00,2013,Fire,WETMORE FIRE ,False,False,True,False,2012-10-23 00:00:00+00:00,2012-10-26 00:00:00+00:00,2017-04-03T00:00:00.000Z,False,08,027,99027,Custer (County),12099,,2012102301,8,,2024-08-27T18:22:14.800Z,6d20291131dae536693ff1452315755ea971ab38,98cf4e01-9502-456f-b676-0a8b73523a2b,3.0
FM-5022-CO,5022,CO,FM,2012-10-23 00:00:00+00:00,2013,Fire,WETMORE FIRE ,False,False,True,False,2012-10-23 00:00:00+00:00,2012-10-26 00:00:00+00:00,2017-04-03T00:00:00.000Z,False,08,101,99101,Pueblo (County),12099,,2012102301,8,,2024-08-27T18:22:14.800Z,3983b0531253589cde2563e60c9a8b10ff9f11c8,85edf283-6404-495c-a3cf-784b0bc81712,3.0
FM-5021-CA,5021,CA,FM,2012-09-24 00:00:00+00:00,2012,Fire,SHOCKEY FIRE,False,False,True,False,2012-09-23 00:00:00+00:00,2012-09-27 00:00:00+00:00,2013-12-17T00:00:00.000Z,False,06,000,10522,Campo Indian Reservation,12094,,2012092401,9,,2024-08-27T18:22:14.800Z,2c4bad45a1993c74004620cd3517a412b4b1c0eb,c7e6de34-6445-4233-a390-c416cbe2787b,4.0
FM-5021-CA,5021,CA,FM,2012-09-24 00:00:00+00:00,2012,Fire,SHOCKEY FIRE,False,False,True,False,2012-09-23 00:00:00+00:00,2012-09-27 00:00:00+00:00,2013-12-17T00:00:00.000Z,False,06,073,99073,San Diego (County),12094,,2012092401,9,,2024-08-27T18:22:14.800Z,1e0a54ff2818663e8dc5946b170193ee1608263c,60f6459b-8713-4625-bf18-e99ccb51be21,4.0
FM-5020-WA,5020,WA,FM,2012-09-20 00:00:00+00:00,2012,Fire,TABLE MOUNTAIN FIRE ,False,False,True,False,2012-09-19 00:00:00+00:00,2012-10-05 00:00:00+00:00,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12095,,2012092001,10,,2024-08-27T18:22:14.800Z,c5f689797fe257560a6538d4f4890cac3286ef6e,99c3968e-57b0-4260-8075-5fc19b33db2f,16.0
FM-5020-WA,5020,WA,FM,2012-09-20 00:00:00+00:00,2012,Fire,TABLE MOUNTAIN FIRE ,False,False,True,False,2012-09-19 00:00:00+00:00,2012-10-05 00:00:00+00:00,2015-01-13T00:00:00.000Z,False,53,037,99037,Kittitas (County),12095,,2012092001,10,,2024-08-27T18:22:14.800Z,ba2466488c08edbce7fa517054a5ffdb3764dffb,73e9176e-38b7-4a52-9cd0-de850404aef6,16.0
FM-5019-ID,5019,ID,FM,2012-09-18 00:00:00+00:00,2012,Fire,KARNEY FIRE,False,False,True,False,2012-09-18 00:00:00+00:00,2012-09-27 00:00:00+00:00,2015-06-15T00:00:00.000Z,False,16,015,99015,Boise (County),12096,,2012091802,10,,2024-08-27T18:22:14.800Z,8fa5711f1c2de96963c2e42384755817c2e56de9,f6dd4157-0c74-4da7-badd-5a6f8e6d9f8e,9.0
FM-5018-WA,5018,WA,FM,2012-09-13 00:00:00+00:00,2012,Fire,PEAVINE FIRE,False,False,True,False,2012-09-12 00:00:00+00:00,2012-10-09 00:00:00+00:00,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12093,,2012091302,10,,2024-08-27T18:22:14.800Z,37ae14ca431f27aa7b7e74652a4484f4a704d0d6,2cd0c93a-901a-4ff8-bd01-293e1d111790,27.0
FM-5017-WA,5017,WA,FM,2012-09-12 00:00:00+00:00,2012,Fire,POISON FIRE,False,False,True,False,2012-09-12 00:00:00+00:00,2012-09-30 00:00:00+00:00,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12092,,2012091301,10,,2024-08-27T18:22:14.800Z,c7b942993bf61a0897d4b19c1590ab46befb8d97,1f93ef4d-1fc0-4eba-9348-ac0e79e7591e,18.0
FM-5016-MT,5016,MT,FM,2012-09-11 00:00:00+00:00,2012,Fire,SAWTOOTH FIRE,False,False,True,False,2012-09-10 00:00:00+00:00,2012-09-16 00:00:00+00:00,2014-12-18T00:00:00.000Z,False,30,081,99081,Ravalli (County),12090,,2012091102,8,,2024-08-27T18:22:14.800Z,90d3012d9d4c18308e8c0319900c16f518c5ac28,3c7fb44c-97e8-4fc3-8fe7-2d4c1bb7601f,6.0
FM-5015-WA,5015,WA,FM,2012-09-10 00:00:00+00:00,2012,Fire,BYRD CANYON FIRE,False,False,True,False,2012-09-10 00:00:00+00:00,2012-09-18 00:00:00+00:00,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12088,,2012091101,10,,2024-08-27T18:22:14.800Z,a1aad77f47fc2b93e0071a37d88e71b457ce6556,e941f46a-4de7-44c5-852c-b49f518f313d,8.0
FM-5014-WY,5014,WY,FM,2012-09-09 00:00:00+00:00,2012,Fire,SHEEP HERDER HILL FIRE COMPLEX,False,False,True,False,2012-09-09 00:00:00+00:00,2012-09-16 00:00:00+00:00,2015-12-16T00:00:00.000Z,False,56,025,99025,Natrona (County),12085,,2012091001,8,,2024-08-27T18:22:14.800Z,cfda8c5e70598e9c8a55ef45c7464b4d236fb318,3a4b9368-70b9-4717-822f-0ade86530610,7.0
FM-5013-WA,5013,WA,FM,2012-09-09 00:00:00+00:00,2012,Fire,BARKER CANYON FIRE ,False,False,True,False,2012-09-09 00:00:00+00:00,2012-09-15 00:00:00+00:00,2014-12-04T00:00:00.000Z,False,53,017,99017,Douglas (County),12086,,2012091002,10,,2024-08-27T18:22:14.800Z,e3408ea96deeb6f7d316975afe209ad70766ec1d,74e79f5f-c872-4665-b2d5-db17cbd0c790,6.0
FM-5013-WA,5013,WA,FM,2012-09-09 00:00:00+00:00,2012,Fire,BARKER CANYON FIRE ,False,False,True,False,2012-09-09 00:00:00+00:00,2012-09-15 00:00:00+00:00,2014-12-04T00:00:00.000Z,False,53,025,99025,Grant (County),12086,,2012091002,10,,2024-08-27T18:22:14.800Z,8f9a320e9af572b717e63c3c1ee9f53aeccf231c,44d67a18-83c5-4216-b2cc-892f7e6ebd92,6.0
FM-5012-WA,5012,WA,FM,2012-09-09 00:00:00+00:00,2012,Fire,1ST CANYON FIRE,False,False,True,False,2012-09-09 00:00:00+00:00,2012-09-18 00:00:00+00:00,2014-12-04T00:00:00.000Z,False,53,007,99007,Chelan (County),12087,,2012091003,10,,2024-08-27T18:22:14.800Z,d4c8e41ceea3c1d13a00414fa1b79d4bbdf4f94b,50dd03cf-3bbc-4cd3-8fd5-99b297d732f0,9.0
FM-5011-WA,5011,WA,FM,2012-09-06 00:00:00+00:00,2012,Fire,HIGHWAY 141 FIRE COMPLEX,False,False,True,False,2012-09-05 00:00:00+00:00,2012-09-11 00:00:00+00:00,2014-12-02T00:00:00.000Z,False,53,039,99039,Klickitat (County),12083,,2012090601,10,,2024-08-27T18:22:14.800Z,9f66696ecf0dd355c21eddea9289639f761d26f2,ca45f8c3-c1e9-4f1b-a611-36142aff1342,6.0
FM-5010-SD,5010,SD,FM,2012-09-01 00:00:00+00:00,2012,Fire,WELLNITZ FIRE,False,False,True,False,2012-08-31 00:00:00+00:00,2012-09-02 00:00:00+00:00,2014-09-09T00:00:00.000Z,False,46,113,99113,Oglala Lakota (County),12082,,2012090101,8,,2024-08-27T18:22:14.800Z,9ece56cdcf352640a4025eee9a749efe7f7fd6e6,1bd31f24-d60e-40c1-86e2-a01bd26baa6b,2.0
FM-5009-NE,5009,NE,FM,2012-08-30 00:00:00+00:00,2012,Fire,REGION 23 FIRE COMPLEX,False,False,True,False,2012-08-30 00:00:00+00:00,2012-09-10 00:00:00+00:00,2015-08-04T00:00:00.000Z,False,31,045,99045,Dawes (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,9e70b49ebe3502eea7b28d2e6d65951cdb40b6bb,3f7e93d8-3df0-4d7f-bac1-9a8d0413a35a,11.0
FM-5009-NE,5009,NE,FM,2012-08-30 00:00:00+00:00,2012,Fire,REGION 23 FIRE COMPLEX,False,False,True,False,2012-08-30 00:00:00+00:00,2012-09-10 00:00:00+00:00,2015-08-04T00:00:00.000Z,False,31,161,99161,Sheridan (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,17f4663926152c1d15af9bfcc82356508a4a4d68,8e37204e-10a7-4717-9ad3-d4874b751d8c,11.0
FM-5009-NE,5009,NE,FM,2012-08-30 00:00:00+00:00,2012,Fire,REGION 23 FIRE COMPLEX,False,False,True,False,2012-08-30 00:00:00+00:00,2012-09-10 00:00:00+00:00,2015-08-04T00:00:00.000Z,False,31,165,99165,Sioux (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,8559ff0fc9f5eb810f88a4701b44270e8b75cfe0,4d61fc33-7fac-4456-a806-8180e5fe4b7c,11.0
FM-5008-MT,5008,MT,FM,2012-08-29 00:00:00+00:00,2012,Fire,NINETEEN MILE FIRE,False,False,True,False,2012-08-28 00:00:00+00:00,2012-09-04 00:00:00+00:00,2018-03-06T00:00:00.000Z,False,30,043,99043,Jefferson (County),12080,,2012082902,8,,2024-08-27T18:22:14.800Z,97ad95eb08088946d5ac75cdff4c3f67e198b357,2c0230f8-0543-4427-9284-3aae7d11bcf6,7.0
FM-5007-CA,5007,CA,FM,2012-08-19 00:00:00+00:00,2012,Fire,PONDEROSA FIRE,False,False,True,False,2012-08-18 00:00:00+00:00,2012-09-04 00:00:00+00:00,2013-12-17T00:00:00.000Z,False,06,089,99089,Shasta (County),12074,,2012081901,9,,2024-08-27T18:22:14.800Z,2f6d0c65bb27edc25eed3c1fa0817dcf3e507afa,88786841-55f9-414f-a9ab-e45468ff83b5,17.0
FM-5007-CA,5007,CA,FM,2012-08-19 00:00:00+00:00,2012,Fire,PONDEROSA FIRE,False,False,True,False,2012-08-18 00:00:00+00:00,2012-09-04 00:00:00+00:00,2013-12-17T00:00:00.000Z,False,06,103,99103,Tehama (County),12074,,2012081901,9,,2024-08-27T18:22:14.800Z,006dde25a7f0de2883d6895308c791638ca7a886,a827f0bf-e630-45e0-8853-d708957b7557,17.0
FM-5006-ID,5006,ID,FM,2012-08-15 00:00:00+00:00,2012,Fire,TRINITY RIDGE FIRE,False,False,True,False,2012-08-15 00:00:00+00:00,2012-09-05 00:00:00+00:00,2015-01-28T00:00:00.000Z,False,16,039,99039,Elmore (County),12073,,2012081601,10,,2024-08-27T18:22:14.800Z,51d2ab679ba477c170a250ba36de0c4e0e1249b3,168b5c04-044d-46ef-9d92-28d609eab613,21.0
FM-5005-WA,5005,WA,FM,2012-08-14 00:00:00+00:00,2012,Fire,TAYLOR BRIDGE FIRE,False,False,True,False,2012-08-13 00:00:00+00:00,2012-08-28 00:00:00+00:00,2014-12-02T00:00:00.000Z,False,53,037,99037,Kittitas (County),12071,,2012081401,10,,2024-08-27T18:22:14.800Z,52987d0c3ce50bf7c00f6c14d57652018f35220c,da6ce1a5-6feb-42f1-b4ed-aa1d21d0a3ff,15.0
FM-5004-CA,5004,CA,FM,2012-08-13 00:00:00+00:00,2012,Fire,WYE FIRE,False,False,True,False,2012-08-12 00:00:00+00:00,2012-08-18 00:00:00+00:00,2013-12-17T00:00:00.000Z,False,06,033,99033,Lake (County),12072,,2012081302,9,,2024-08-27T18:22:14.800Z,b666d569603f0d66d6b88fbb2ccff70557bc860e,e314ede1-8408-4654-a232-a1aebcf1572e,6.0
FM-5003-OK,5003,OK,FM,2012-08-04 00:00:00+00:00,2012,Fire,DRUMRIGHT FIRE,False,False,True,False,2012-08-04 00:00:00+00:00,2012-08-10 00:00:00+00:00,2015-01-29T00:00:00.000Z,False,40,037,99037,Creek (County),12067,,2012080605,6,,2024-08-27T18:22:14.800Z,a88c1a4dfd0595e5f4e23a0acb75305b546db84d,a345ba81-4d93-4f72-bc46-52da30440e1e,6.0
FM-5003-OK,5003,OK,FM,2012-08-04 00:00:00+00:00,2012,Fire,DRUMRIGHT FIRE,False,False,True,False,2012-08-04 00:00:00+00:00,2012-08-10 00:00:00+00:00,2015-01-29T00:00:00.000Z,False,40,119,99119,Payne (County),12067,,2012080605,6,,2024-08-27T18:22:14.800Z,a4729f94f7209f6b1eccf101f75e7db4b89a33bd,045712f9-2c56-430b-8d37-9a157f3d0e0b,6.0
FM-5002-OK,5002,OK,FM,2012-08-04 00:00:00+00:00,2012,Fire,GLENCOE FIRE,False,False,True,False,2012-08-04 00:00:00+00:00,2012-08-10 00:00:00+00:00,2015-01-29T00:00:00.000Z,False,40,119,99119,Payne (County),12066,,2012080604,6,,2024-08-27T18:22:14.800Z,49347fe1b3f351151e44ed74d9051acfc14f9fa8,ce92e681-ac5e-49ca-8242-be4dcba68d0f,6.0
FM-5001-OK,5001,OK,FM,2012-08-03 00:00:00+00:00,2012,Fire,LUTHER FIRE,False,False,True,False,2012-08-03 00:00:00+00:00,2012-08-10 00:00:00+00:00,2015-04-28T00:00:00.000Z,False,40,109,99109,Oklahoma (County),12065,,2012080603,6,,2024-08-27T18:22:14.800Z,c29a862decf770e8c3bd312a5101f31b572e4230,eeed7a8d-cf5e-4be0-bf84-c007e0e3949c,7.0
FM-5000-OK,5000,OK,FM,2012-08-03 00:00:00+00:00,2012,Fire,FREEDOM FIRE,False,False,True,False,2012-08-03 00:00:00+00:00,2012-08-12 00:00:00+00:00,2015-03-25T00:00:00.000Z,False,40,037,99037,Creek (County),12064,,2012080602,6,,2024-08-27T18:22:14.800Z,6aeae84a149b1b431daeb51eb3abeca59450d332,50c11174-2dfd-4df2-831f-2d12e4282a7d,9.0
DR-4813-MT,4813,MT,DR,2024-08-23 00:00:00+00:00,2024,Straight-Line Winds,STRAIGHT-LINE WINDS,False,False,True,True,2024-07-24 00:00:00+00:00,2024-07-24 00:00:00+00:00,,False,30,063,99063,Missoula (County),24125,,2024081401,8,2,2024-08-27T18:22:14.800Z,1da97f8e28c4de8b18d30a394f98db633fd8092c,1b2e3ce5-1b48-4db7-b7c9-28adefe13a5f,0.0
DR-4813-MT,4813,MT,DR,2024-08-23 00:00:00+00:00,2024,Straight-Line Winds,STRAIGHT-LINE WINDS,False,False,True,True,2024-07-24 00:00:00+00:00,2024-07-24 00:00:00+00:00,,False,30,077,99077,Powell (County),24125,,2024081401,8,2,2024-08-27T18:22:14.800Z,4ecc917fe46ff3267cd38babe696f763b4e8e1cd,364563bd-afd6-465d-846e-069c2c8838a5,0.0
DR-4812-NH,4812,NH,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,SEVERE STORM AND FLOODING,False,False,True,True,2024-07-10 00:00:00+00:00,2024-07-13 00:00:00+00:00,,False,33,007,99007,Coos (County),24115,,2024071002,1,"F,W",2024-08-27T18:22:14.800Z,d88a96eb6bd2fe116b4b804e90d340c8302b87b3,5a3df0da-2cff-4f4d-8e95-2dc40783d328,3.0
DR-4812-NH,4812,NH,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,SEVERE STORM AND FLOODING,False,False,True,True,2024-07-10 00:00:00+00:00,2024-07-13 00:00:00+00:00,,False,33,009,99009,Grafton (County),24115,,2024071002,1,"F,W",2024-08-27T18:22:14.800Z,ea59d8a425e379125dcd5bdb069e58c464cb8e0b,e577bdc0-55b6-4059-bc63-935e93eb8c54,3.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,009,99009,Barton (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,0966a684e9a3a1fcf63874b9aee688f85703f2fd,7215b9d5-71bb-43cd-b582-ebeaf06e1e8e,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,053,99053,Ellsworth (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,0058c8f86f3c484c095c8b3c954fd6865afa7537,13ecc279-b3f5-4992-866a-ac6323590ba4,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,079,99079,Harvey (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,338d3ae0d0c313cb442ab08b0ee18b9fa106d708,337c57c3-76fe-4f3e-8b22-6c8a49933b60,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,083,99083,Hodgeman (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,e5d8bbcb89f6834dcb9b36475da893b6ce538af3,5e922f81-821a-467f-9c6c-a07e7670fdb7,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,105,99105,Lincoln (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,15d6f74c68e1caf92c5160b88699000f5d322142,0c8b7062-de1e-4a11-83dd-d9eb6881611f,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,127,99127,Morris (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,898a244b8b0a5128c8837e36e305bd70b5f1e2ab,cfa5d20d-4f89-44c7-81b4-eea88622cc10,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,143,99143,Ottawa (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,ed6bf3eeb86736210aae59aa94c6552b6cf12330,51dba0db-5350-44c5-9510-57ce267585fd,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,145,99145,Pawnee (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,bd3448e8304171056e20b3ec5fc42dcda26b641d,f49589bf-06d0-4abe-98a6-cabc165119c3,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,155,99155,Reno (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,04e759b60d97277c1b7a5e4ec67e36c11f611f24,3c9106df-0846-4e34-8bb3-59c95d17e70f,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,165,99165,Rush (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,8a08334269c0447ce936778a5208ea88d4c1e0ae,1d9c293e-a71d-4b33-8dd2-18bb4b053c2d,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,167,99167,Russell (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,936cddb0d09abe6e8fff5c7de3ae2b391c14ecc3,39e217cb-7429-4c10-9d5c-a3528142510f,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,185,99185,Stafford (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,aa10976842b1860813db5cbf9ea5a0ccc6f06c20,4b64dd47-5c76-4485-9755-e92477c2cdec,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,197,99197,Wabaunsee (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,5f152f4873a56fef3ff26deb83bd349e43033d05,84bb09fd-3563-4568-bb57-d7d3f7440dcb,0.0
DR-4811-KS,4811,KS,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,,False,20,209,99209,Wyandotte (County),24112,,2024070201,7,"2,F,T,W",2024-08-27T18:22:14.800Z,30f76cd6435e47102f9ce58518c9fd3290543f0f,58778923-5ed4-468c-8d58-8aa28fdefab7,0.0
DR-4809-NM,4809,NM,DR,2024-08-20 00:00:00+00:00,2024,Flood,SEVERE STORMS AND FLOODING,False,False,True,True,2024-06-20 00:00:00+00:00,2024-06-21 00:00:00+00:00,,True,35,000,70320,Pueblo of Santa Clara,24113,,2024080603,6,"F,W",2024-08-27T18:22:14.800Z,fd1cdc7f02a0f98658005ccdaa1269e9b04240e4,4bca9c76-b5bc-4d03-acb1-2221698e2b40,1.0
DR-4808-NE,4808,NE,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-20 00:00:00+00:00,2024-06-03 00:00:00+00:00,,False,31,021,99021,Burt (County),24101,,2024061303,7,"2,F,T,W",2024-08-27T18:22:14.800Z,76b5a0e0857cadd52743e2a1e4648583ce918726,c22a8293-8fa1-4703-90c0-96ad886d8d12,14.0
DR-4808-NE,4808,NE,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-20 00:00:00+00:00,2024-06-03 00:00:00+00:00,,False,31,023,99023,Butler (County),24101,,2024061303,7,"2,F,T,W",2024-08-27T18:22:14.800Z,96b32000bc9af304343f89eb71cfc17e00254b0b,70b7cbe9-dd0c-41e5-a20e-9732f31c4e6a,14.0
DR-4808-NE,4808,NE,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-20 00:00:00+00:00,2024-06-03 00:00:00+00:00,,False,31,037,99037,Colfax (County),24101,,2024061303,7,"2,F,T,W",2024-08-27T18:22:14.800Z,7f8bbe0894c727ececa61c6186081b904276e2a6,4dc7744c-a1ce-4df6-ae12-3a85de867224,14.0
DR-4808-NE,4808,NE,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-20 00:00:00+00:00,2024-06-03 00:00:00+00:00,,False,31,053,99053,Dodge (County),24101,,2024061303,7,"2,F,T,W",2024-08-27T18:22:14.800Z,dfbffec300c08c17e58dbb2835cb156c64907386,fa8ce677-86ae-429b-af6d-bb6ea2837deb,14.0
DR-388-AL,388,AL,DR,1973-05-29 00:00:00+00:00,1973,Flood,SEVERE STORMS & FLOODING,False,True,True,False,1973-05-29 00:00:00+00:00,1973-05-29 00:00:00+00:00,1978-01-16T00:00:00.000Z,False,01,071,99071,Jackson (County),73053,,73053,4,W,2024-08-27T18:22:14.800Z,79fe50055e9a27a55c87dd3370876452c07ac236,7b90ba92-1aa9-4033-bdf7-132340fed38c,0.0
DR-4808-NE,4808,NE,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-20 00:00:00+00:00,2024-06-03 00:00:00+00:00,,False,31,055,99055,Douglas (County),24101,,2024061303,7,"2,F,T,W",2024-08-27T18:22:14.800Z,d66ac0cbf9f0e2807238087092be5b8bfe08dbee,eaba1d0d-8b41-4692-b7f5-e273ea01dd73,14.0
DR-4808-NE,4808,NE,DR,2024-08-20 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-05-20 00:00:00+00:00,2024-06-03 00:00:00+00:00,,False,31,057,99057,Dundy (County),24101,,2024061303,7,"2,F,T,W",2024-08-27T18:22:14.800Z,e0d0120db8de16e5f8426dea408601906a859797,9380092c-0eba-4f13-9300-2f8ecafb7642,14.0
